,Open,High,Low,Close,Adj Close,Volume,ticker,Dividends,Stock Splits
2020-11-30 10:45:00-05:00,211.2100067138672,211.41000366210938,211.02999877929688,211.36500549316406,,110550.0,MSFT,0.0,0.0
2020-11-30 10:46:00-05:00,211.37860107421875,211.77999877929688,211.3000030517578,211.72999572753906,,78265.0,MSFT,0.0,0.0
2020-11-30 10:47:00-05:00,211.72000122070312,211.8000030517578,211.5200958251953,211.6750030517578,,65413.0,MSFT,0.0,0.0
2020-11-30 10:48:00-05:00,211.69000244140625,211.6999969482422,211.5,211.5399932861328,,69939.0,MSFT,0.0,0.0
2020-11-30 10:49:00-05:00,211.5500030517578,211.57000732421875,210.92999267578125,211.3800048828125,,230978.0,MSFT,0.0,0.0
2020-11-30 10:50:00-05:00,211.3699951171875,211.52789306640625,211.22000122070312,211.47500610351562,,50504.0,MSFT,0.0,0.0
2020-11-30 10:51:00-05:00,211.47000122070312,211.69000244140625,211.47000122070312,211.66000366210938,,74166.0,MSFT,0.0,0.0
2020-11-30 10:54:00-05:00,211.8000030517578,211.83999633789062,211.7449951171875,211.77890014648438,,157648.0,MSFT,0.0,0.0
2020-11-30 10:55:00-05:00,211.85000610351562,211.9499969482422,211.85000610351562,211.89999389648438,,41946.0,MSFT,0.0,0.0
2020-11-30 10:56:00-05:00,211.7899932861328,211.8300018310547,211.7899932861328,211.82000732421875,,36834.0,MSFT,0.0,0.0
2020-11-30 10:57:00-05:00,211.9250030517578,212.0850067138672,211.8979949951172,212.02999877929688,,64790.0,MSFT,0.0,0.0
2020-11-30 10:58:00-05:00,212.02000427246094,212.1199951171875,212.00999450683594,212.11000061035156,,39997.0,MSFT,0.0,0.0
2020-11-30 10:59:00-05:00,212.11000061035156,212.17999267578125,211.88999938964844,211.92999267578125,,57324.0,MSFT,0.0,0.0
2020-11-30 11:00:00-05:00,211.9199981689453,211.97999572753906,211.80389404296875,211.89999389648438,,48179.0,MSFT,0.0,0.0
2020-11-30 11:01:00-05:00,211.91000366210938,211.9600067138672,211.82000732421875,211.85000610351562,,53296.0,MSFT,0.0,0.0
2020-11-30 11:02:00-05:00,211.85000610351562,211.8800048828125,211.69500732421875,211.75999450683594,,57060.0,MSFT,0.0,0.0
2020-11-30 11:03:00-05:00,211.74000549316406,211.80999755859375,211.66000366210938,211.6999969482422,,59650.0,MSFT,0.0,0.0
2020-11-30 11:04:00-05:00,211.7100067138672,212.1649932861328,211.6999969482422,212.1219024658203,,105886.0,MSFT,0.0,0.0
2020-11-30 11:05:00-05:00,212.1300048828125,212.1999969482422,212.0399932861328,212.1699981689453,,57488.0,MSFT,0.0,0.0
2020-11-30 11:06:00-05:00,212.1553955078125,212.1699981689453,211.9600067138672,212.0146942138672,,37334.0,MSFT,0.0,0.0
2020-11-30 11:08:00-05:00,212.00999450683594,212.0800018310547,212.00999450683594,212.00999450683594,,79507.0,MSFT,0.0,0.0
2020-11-30 11:09:00-05:00,212.00999450683594,212.00999450683594,211.8800048828125,211.95460510253906,,31837.0,MSFT,0.0,0.0
2020-11-30 11:10:00-05:00,211.9600067138672,211.9600067138672,211.77999877929688,211.77999877929688,,51585.0,MSFT,0.0,0.0
2020-11-30 11:11:00-05:00,211.8000030517578,211.8800048828125,211.77000427246094,211.80999755859375,,41064.0,MSFT,0.0,0.0
2020-11-30 11:12:00-05:00,211.81500244140625,211.8800048828125,211.67999267578125,211.75999450683594,,44098.0,MSFT,0.0,0.0
2020-11-30 11:13:00-05:00,211.77000427246094,211.81979370117188,211.69000244140625,211.77999877929688,,34849.0,MSFT,0.0,0.0
2020-11-30 11:14:00-05:00,211.77000427246094,211.77999877929688,211.4600067138672,211.5399932861328,,56905.0,MSFT,0.0,0.0
2020-11-30 11:15:00-05:00,211.52999877929688,211.75,211.44009399414062,211.7050018310547,,80169.0,MSFT,0.0,0.0
2020-11-30 11:16:00-05:00,211.7100067138672,211.7100067138672,211.57000732421875,211.6699981689453,,54299.0,MSFT,0.0,0.0
2020-11-30 11:17:00-05:00,211.6649932861328,211.69000244140625,211.60000610351562,211.66000366210938,,29646.0,MSFT,0.0,0.0
2020-11-30 11:18:00-05:00,211.63999938964844,211.6699981689453,211.58999633789062,211.58999633789062,,37630.0,MSFT,0.0,0.0
2020-11-30 11:19:00-05:00,211.5998992919922,211.6199951171875,211.52999877929688,211.57000732421875,,870154.0,MSFT,0.0,0.0
2020-11-30 11:20:00-05:00,211.58999633789062,211.82000732421875,211.58999633789062,211.6699981689453,,49023.0,MSFT,0.0,0.0
2020-11-30 11:21:00-05:00,211.67999267578125,211.81900024414062,211.6699981689453,211.6999969482422,,39593.0,MSFT,0.0,0.0
2020-11-30 11:22:00-05:00,211.73500061035156,211.7899932861328,211.68899536132812,211.6999969482422,,42254.0,MSFT,0.0,0.0
2020-11-30 11:23:00-05:00,211.7100067138672,211.9499969482422,211.6999969482422,211.86000061035156,,64196.0,MSFT,0.0,0.0
2020-11-30 11:24:00-05:00,211.86000061035156,211.8699951171875,211.72000122070312,211.72720336914062,,38160.0,MSFT,0.0,0.0
2020-11-30 11:25:00-05:00,211.72000122070312,211.8800048828125,211.72000122070312,211.7353973388672,,33319.0,MSFT,0.0,0.0
2020-11-30 11:26:00-05:00,211.7321014404297,211.7321014404297,211.52999877929688,211.52999877929688,,40867.0,MSFT,0.0,0.0
2020-11-30 11:27:00-05:00,211.52999877929688,211.5399932861328,211.42010498046875,211.47500610351562,,52829.0,MSFT,0.0,0.0
2020-11-30 11:28:00-05:00,211.47999572753906,211.52999877929688,211.3800048828125,211.42999267578125,,54541.0,MSFT,0.0,0.0
2020-11-30 11:29:00-05:00,211.4499969482422,211.46499633789062,211.36309814453125,211.3800048828125,,48532.0,MSFT,0.0,0.0
2020-11-30 11:30:00-05:00,211.36000061035156,211.3883056640625,211.22999572753906,211.35000610351562,,42469.0,MSFT,0.0,0.0
2020-11-30 11:31:00-05:00,211.35000610351562,211.3800048828125,211.27999877929688,211.375,,67734.0,MSFT,0.0,0.0
2020-11-30 11:32:00-05:00,211.39999389648438,211.43299865722656,211.2899932861328,211.2899932861328,,39157.0,MSFT,0.0,0.0
2020-11-30 11:33:00-05:00,211.27000427246094,211.2899932861328,211.13999938964844,211.1999969482422,,66531.0,MSFT,0.0,0.0
2020-11-30 11:34:00-05:00,211.1999969482422,211.1999969482422,211.00999450683594,211.10009765625,,90286.0,MSFT,0.0,0.0
2020-11-30 11:35:00-05:00,211.10499572753906,211.13999938964844,210.85000610351562,210.86000061035156,,180031.0,MSFT,0.0,0.0
2020-11-30 11:36:00-05:00,210.88499450683594,210.9499053955078,210.8350067138672,210.94000244140625,,82965.0,MSFT,0.0,0.0
2020-11-30 11:37:00-05:00,210.94619750976562,211.1898956298828,210.94619750976562,211.0800018310547,,73717.0,MSFT,0.0,0.0
2020-11-30 11:38:00-05:00,211.09500122070312,211.25999450683594,211.05999755859375,211.23500061035156,,37524.0,MSFT,0.0,0.0
2020-11-30 11:39:00-05:00,211.22000122070312,211.4199981689453,211.2174072265625,211.38710021972656,,55170.0,MSFT,0.0,0.0
2020-11-30 11:40:00-05:00,211.38999938964844,211.4799041748047,211.3699951171875,211.47000122070312,,38924.0,MSFT,0.0,0.0
2020-11-30 11:41:00-05:00,211.47999572753906,211.7198944091797,211.47999572753906,211.67999267578125,,68296.0,MSFT,0.0,0.0
2020-11-30 11:42:00-05:00,211.69000244140625,211.72999572753906,211.64450073242188,211.66000366210938,,48212.0,MSFT,0.0,0.0
2020-11-30 11:43:00-05:00,211.6649932861328,211.72000122070312,211.5,211.50999450683594,,100086.0,MSFT,0.0,0.0
2020-11-30 11:44:00-05:00,211.52000427246094,211.64999389648438,211.5,211.5500030517578,,60871.0,MSFT,0.0,0.0
2020-11-30 11:45:00-05:00,211.5399932861328,211.55999755859375,211.4700927734375,211.52000427246094,,63446.0,MSFT,0.0,0.0
2020-11-30 11:46:00-05:00,211.52000427246094,211.52000427246094,211.3000030517578,211.35000610351562,,48607.0,MSFT,0.0,0.0
2020-11-30 11:47:00-05:00,211.36000061035156,211.6378936767578,211.36000061035156,211.5500030517578,,82612.0,MSFT,0.0,0.0
2020-11-30 11:48:00-05:00,211.57000732421875,211.63999938964844,211.5688018798828,211.61000061035156,,30644.0,MSFT,0.0,0.0
2020-11-30 11:49:00-05:00,211.61000061035156,211.92999267578125,211.5749969482422,211.91000366210938,,102921.0,MSFT,0.0,0.0
2020-11-30 11:50:00-05:00,211.92010498046875,211.97000122070312,211.84120178222656,211.85000610351562,,48942.0,MSFT,0.0,0.0
2020-11-30 11:51:00-05:00,211.8520965576172,211.8520965576172,211.7187957763672,211.74000549316406,,70543.0,MSFT,0.0,0.0
2020-11-30 11:52:00-05:00,211.74009704589844,211.8699951171875,211.6999969482422,211.83819580078125,,35869.0,MSFT,0.0,0.0
2020-11-30 11:53:00-05:00,211.8300018310547,211.9499969482422,211.82000732421875,211.88119506835938,,47763.0,MSFT,0.0,0.0
2020-11-30 11:54:00-05:00,211.88999938964844,211.94000244140625,211.85000610351562,211.88999938964844,,34279.0,MSFT,0.0,0.0
2020-11-30 11:55:00-05:00,211.89999389648438,212.02999877929688,211.8800048828125,211.94000244140625,,43560.0,MSFT,0.0,0.0
2020-11-30 11:56:00-05:00,211.9499969482422,211.99000549316406,211.86819458007812,211.88999938964844,,78926.0,MSFT,0.0,0.0
2020-11-30 11:57:00-05:00,211.91000366210938,211.94000244140625,211.85000610351562,211.8800048828125,,44926.0,MSFT,0.0,0.0
2020-11-30 11:58:00-05:00,211.87680053710938,211.87680053710938,211.7100067138672,211.72000122070312,,46056.0,MSFT,0.0,0.0
2020-11-30 11:59:00-05:00,211.72500610351562,211.72999572753906,211.5399932861328,211.5800018310547,,47787.0,MSFT,0.0,0.0
2020-11-30 12:00:00-05:00,211.5749969482422,211.6645050048828,211.52000427246094,211.6300048828125,,68803.0,MSFT,0.0,0.0
2020-11-30 12:01:00-05:00,211.639892578125,211.6999969482422,211.5500030517578,211.5500030517578,,46868.0,MSFT,0.0,0.0
2020-11-30 12:02:00-05:00,211.5399932861328,211.57000732421875,211.50999450683594,211.50999450683594,,35476.0,MSFT,0.0,0.0
2020-11-30 12:03:00-05:00,211.52999877929688,211.64999389648438,211.52999877929688,211.5399932861328,,36740.0,MSFT,0.0,0.0
2020-11-30 12:04:00-05:00,211.52999877929688,211.58999633789062,211.52000427246094,211.5399932861328,,25849.0,MSFT,0.0,0.0
2020-11-30 12:05:00-05:00,211.52999877929688,211.67999267578125,211.52999877929688,211.60000610351562,,28561.0,MSFT,0.0,0.0
2020-11-30 12:06:00-05:00,211.60000610351562,211.60989379882812,211.36000061035156,211.42999267578125,,87392.0,MSFT,0.0,0.0
2020-11-30 12:07:00-05:00,211.43499755859375,211.5399932861328,211.38999938964844,211.47000122070312,,64724.0,MSFT,0.0,0.0
2020-11-30 12:08:00-05:00,211.46499633789062,211.489501953125,211.41000366210938,211.47000122070312,,44856.0,MSFT,0.0,0.0
2020-11-30 12:09:00-05:00,211.47630310058594,211.52999877929688,211.46420288085938,211.4949951171875,,21875.0,MSFT,0.0,0.0
2020-11-30 12:10:00-05:00,211.5,211.52999877929688,211.4199981689453,211.51010131835938,,27421.0,MSFT,0.0,0.0
2020-11-30 12:11:00-05:00,211.5178985595703,211.6219940185547,211.47000122070312,211.57000732421875,,34121.0,MSFT,0.0,0.0
2020-11-30 12:12:00-05:00,211.57000732421875,211.75,211.47999572753906,211.75,,46915.0,MSFT,0.0,0.0
2020-11-30 12:13:00-05:00,211.7449951171875,212.10000610351562,211.74000549316406,212.02000427246094,,155686.0,MSFT,0.0,0.0
2020-11-30 12:14:00-05:00,212.02499389648438,212.1533966064453,212.00999450683594,212.05999755859375,,70087.0,MSFT,0.0,0.0
2020-11-30 12:15:00-05:00,212.07000732421875,212.27999877929688,212.07000732421875,212.22999572753906,,123562.0,MSFT,0.0,0.0
2020-11-30 12:16:00-05:00,212.2279052734375,212.22999572753906,212.13999938964844,212.17999267578125,,41496.0,MSFT,0.0,0.0
2020-11-30 12:17:00-05:00,212.17999267578125,212.2899932861328,212.16000366210938,212.18499755859375,,60071.0,MSFT,0.0,0.0
2020-11-30 12:18:00-05:00,212.19000244140625,212.2100067138672,212.1199951171875,212.16000366210938,,46896.0,MSFT,0.0,0.0
2020-11-30 12:19:00-05:00,212.15989685058594,212.1699981689453,212.1199951171875,212.13580322265625,,30075.0,MSFT,0.0,0.0
2020-11-30 12:20:00-05:00,212.13999938964844,212.16000366210938,211.8300018310547,211.86000061035156,,74065.0,MSFT,0.0,0.0
2020-11-30 12:21:00-05:00,211.88999938964844,211.97999572753906,211.85000610351562,211.97799682617188,,54483.0,MSFT,0.0,0.0
2020-11-30 12:22:00-05:00,211.97999572753906,212.10000610351562,211.97999572753906,212.07000732421875,,28398.0,MSFT,0.0,0.0
2020-11-30 12:23:00-05:00,212.07000732421875,212.10000610351562,212.0500030517578,212.08999633789062,,20418.0,MSFT,0.0,0.0
2020-11-30 12:24:00-05:00,212.09339904785156,212.25,212.05999755859375,212.2050018310547,,30547.0,MSFT,0.0,0.0
2020-11-30 12:25:00-05:00,212.2100067138672,212.39999389648438,212.2100067138672,212.3699951171875,,91162.0,MSFT,0.0,0.0
2020-11-30 12:26:00-05:00,212.38999938964844,212.4499969482422,212.3177947998047,212.37869262695312,,46274.0,MSFT,0.0,0.0
2020-11-30 12:27:00-05:00,212.36000061035156,212.3699951171875,212.27999877929688,212.3040008544922,,22170.0,MSFT,0.0,0.0
2020-11-30 12:28:00-05:00,212.30999755859375,212.39999389648438,212.3000946044922,212.33999633789062,,28197.0,MSFT,0.0,0.0
2020-11-30 12:29:00-05:00,212.35000610351562,212.41000366210938,212.3300018310547,212.36000061035156,,37536.0,MSFT,0.0,0.0
2020-11-30 12:30:00-05:00,212.3699951171875,212.39999389648438,212.2720947265625,212.30050659179688,,42964.0,MSFT,0.0,0.0
2020-11-30 12:31:00-05:00,212.2899932861328,212.35000610351562,212.2899932861328,212.34500122070312,,16613.0,MSFT,0.0,0.0
2020-11-30 12:32:00-05:00,212.3332061767578,212.3800048828125,212.2899932861328,212.35369873046875,,17299.0,MSFT,0.0,0.0
2020-11-30 12:33:00-05:00,212.3441925048828,212.41000366210938,212.30999755859375,212.36000061035156,,24556.0,MSFT,0.0,0.0
2020-11-30 12:34:00-05:00,212.35000610351562,212.3990020751953,212.32000732421875,212.36000061035156,,15110.0,MSFT,0.0,0.0
2020-11-30 12:35:00-05:00,212.36000061035156,212.4178924560547,212.2700958251953,212.36000061035156,,37038.0,MSFT,0.0,0.0
2020-11-30 12:36:00-05:00,212.3699951171875,212.41000366210938,212.31100463867188,212.31500244140625,,35396.0,MSFT,0.0,0.0
2020-11-30 12:37:00-05:00,212.30999755859375,212.39500427246094,212.25999450683594,212.35000610351562,,27921.0,MSFT,0.0,0.0
2020-11-30 12:38:00-05:00,212.35000610351562,212.4199981689453,212.3300018310547,212.3300018310547,,20854.0,MSFT,0.0,0.0
2020-11-30 12:39:00-05:00,212.3300018310547,212.35000610351562,212.24960327148438,212.3000030517578,,29727.0,MSFT,0.0,0.0
2020-11-30 12:40:00-05:00,212.32000732421875,212.39999389648438,212.32000732421875,212.33999633789062,,28598.0,MSFT,0.0,0.0
2020-11-30 12:41:00-05:00,212.3000030517578,212.30999755859375,212.17999267578125,212.17999267578125,,44922.0,MSFT,0.0,0.0
2020-11-30 12:42:00-05:00,212.1898956298828,212.22000122070312,212.11439514160156,212.1699981689453,,36898.0,MSFT,0.0,0.0
2020-11-30 12:43:00-05:00,212.17799377441406,212.3000030517578,212.16600036621094,212.2100067138672,,68760.0,MSFT,0.0,0.0
2020-11-30 12:44:00-05:00,212.1999969482422,212.22999572753906,212.13999938964844,212.13999938964844,,23679.0,MSFT,0.0,0.0
2020-11-30 12:45:00-05:00,212.1300048828125,212.2100067138672,212.1199951171875,212.17999267578125,,30196.0,MSFT,0.0,0.0
2020-11-30 12:46:00-05:00,212.19000244140625,212.3300018310547,212.14999389648438,212.23500061035156,,23916.0,MSFT,0.0,0.0
2020-11-30 12:47:00-05:00,212.25,212.28759765625,212.1699981689453,212.2100067138672,,24244.0,MSFT,0.0,0.0
2020-11-30 12:48:00-05:00,212.1999969482422,212.30999755859375,212.19500732421875,212.2899932861328,,18052.0,MSFT,0.0,0.0
2020-11-30 12:49:00-05:00,212.3000030517578,212.30999755859375,212.23500061035156,212.27999877929688,,44141.0,MSFT,0.0,0.0
2020-11-30 12:50:00-05:00,212.3000030517578,212.39999389648438,212.27999877929688,212.3300018310547,,25151.0,MSFT,0.0,0.0
2020-11-30 12:51:00-05:00,212.32000732421875,212.39999389648438,212.30999755859375,212.3717041015625,,15986.0,MSFT,0.0,0.0
2020-11-30 12:52:00-05:00,212.375,212.4550018310547,212.36000061035156,212.39999389648438,,29174.0,MSFT,0.0,0.0
2020-11-30 12:53:00-05:00,212.4062957763672,212.47999572753906,212.3520965576172,212.45449829101562,,23934.0,MSFT,0.0,0.0
2020-11-30 12:54:00-05:00,212.4600067138672,212.47999572753906,212.38499450683594,212.4199981689453,,15404.0,MSFT,0.0,0.0
2020-11-30 12:55:00-05:00,212.4149932861328,212.44000244140625,212.32980346679688,212.42999267578125,,19414.0,MSFT,0.0,0.0
2020-11-30 12:56:00-05:00,212.42999267578125,212.47999572753906,212.41000366210938,212.47000122070312,,16178.0,MSFT,0.0,0.0
2020-11-30 12:57:00-05:00,212.47000122070312,212.52999877929688,212.42999267578125,212.52999877929688,,52737.0,MSFT,0.0,0.0
2020-11-30 12:58:00-05:00,212.52999877929688,212.5800018310547,212.50999450683594,212.50999450683594,,34481.0,MSFT,0.0,0.0
